id,score,title,report
vill****,1,0.0MHz, ㅋ 댓글 대부분이 정은지 칭찬일색인거 딱 그거뿐인거만 봐도 사이즈 나오죠? 7점까지 올린 정은지 팬들의 능력에 박수를.. 허접하기 그지없는 3류중에 3류 영화. 킬링타임도 안되요 보지마세요.
ante****,4,7번째 내가 죽던 날, 대체 켄트가 죽어야되는 이유가 뭐지 ? 자기가 괴롭혔던 피해자 대신 죽는게 숭고한 희생이라도 되나 ? 엔딩 1분전까지가 최고의 영화 . 마지막 1분이 평점 6점은 갉아먹었다
star****,10,맨 인 블랙: 인터내셔널, 놀라운 상상력과 표현력이다.  Les Twins 까메오도 신선했다.
gran****,4,7번째 내가 죽던 날, 어둡고 칙칙하고 답답한 전개. 황당한 결말. 뻔한 주제. 결말이 궁금해서 짜증을 견뎌내고 간신히 보긴 했지만 멍청한 여주를 바라보고 있자니 한숨만 턱턱 !!! 왜 제목을 7번째라고 했을까 ? 
l2gv****,10,기생충, 유머러스하게 풀어 웃으면서 봤지만 많은 생각이 드는 
akam****,2,맨 인 블랙: 인터내셔널, 포니가 살렸다....좋은 배우들 데려다놓고 영화를 너무 막 만든거아니냐 
bura****,10,암수살인, 형사경찰 진급위해 무리한수사하는거겪어본사람으로써 쓰레기 인간들도있지만 이렇게 고생하며누군가알아주지않아도그자리묵묵히지키는분들보면 감사하다고하고싶네요
harv****,7,맨 인 블랙: 인터내셔널, 그냥그래요 굳이 영화관가서 볼필욘 없는거 같아요 나중에천천히 보세요 오늘 보고온 평은 평타수준
ssc5****,6,어린 의뢰인, 관객에 한명으로 솔직히 이동휘배우 이미지가 극중 배역을 표현 하는데 부족함이 있었다. 실화를 바탕으로 하는 영화에 맞는 주인공 캐스팅이 필요 했을 것 같다. 이동휘 배우님 편하고 자연스러운 연기와 가벼움은 차이가 있다고 생각합니다.
bonv****,2,상류사회, 박해일이 왜 이런영화에 출연했을까.. 교수역할 어울리긴하는데 영화 내용이 저급하다
zaka****,10,상류사회, 채널 CGV에서 봤는데 볼만하구만 ㅋㅋㅋㅋ
lthl****,4,기생충, 다보고난 후 시나리오작가는 좋은쪽이든 나쁜쪽이든 도라이라고 느껴짐.. 도저히 상상할 수 없는 시나리오여서 극과극으로 갈린듯함. 현실적이기도 해서 실화같이 느껴지기도 하여 불안함이 불쾌해졌음.꼭 일처리 제대로 안하고 벌벌떠는느낌임
jona****,1,맨 인 블랙: 인터내셔널, 법적으로  이런 댓글알바 잡으면 안되나? 부끄러운 짓 들만하고
tear****,5,트로픽 썬더, 벤 스틸러의 초기 망작.
rock****,1,맨 인 블랙: 인터내셔널, 롯데 알바들 아주 기를 쓰는구나
vedd****,10,나의 절친 악당들, 최고 기업 재벌 3
sayc****,9,어린 의뢰인, 영화로 재미가 없어서 9점 줍니다. 그래도 많은 사람이 이영화를 봤으면 합니다. 보고 앞으로 다시는 이런일이 없도록 스스로 주변의 약자들에게 관심을 주었으면 합니다.
df68****,10,교회오빠, 꼭 봐야될 하나님 영화입니다
bskb****,2,알라딘, 저는 지루해서 혼났습니다만...
soun****,8,명탐정 피카츄, 이상해꽃ㅠㅠㅠㅠ사랑스러워 킬링타임으로 좋아요
hlov****,5,하드 타겟, 반담형만 나오면 영화가 b급이 된다 이쯤되면 신의 능력이다
so1_****,1,0.0MHz, 평점알바새끼들도 이 쓰레기 영화가 최후의 고뇌일것이다.
alsc****,5,마음이 외치고 싶어해, 말은 상처도 주지만 기쁨을 주기도 한다.수다쟁이엿던 나루세가 자신에게 자물쇠를 걸어 잠그고 지금까지 생각해왓던걸 뮤지컬로 소화해내면서 성장하는 애니메이션 괜찮다고생각합이다.
hjlo****,10,맨 인 블랙: 인터내셔널, 잼있게잘봤어요.지루하지않은전개.귀여운외계인캐릭.잘생긴햄식이.
shwl****,1,0.0MHz, 알바가 판친다...그냥 웹툰으로 남았어야 ㅠ ㅠ
minz****,1,목격자, 별한개도아깝다.감독이무슨생각을가지고이따위를찍었는지
bbcc****,10,악질경찰, 전 괜찮게 잘 봤어요. 세월호나 어른들 향한 메시지는 잘 전달되었다고 봐요. 느와르 작품을 이 정도 메시지 넣어서 만들었다는 자체로 점수 주고 싶고요. 이선균 전소미 이유영 박병은 박해준  정말 연기 잘하더라구요. 이정범 감독님 영화 &amp;#34;아저씨&amp;#34; 최고
doql****,10,기생충, 보라ㅏ 지린다 진심 개꾸르잼
podo****,10,맨 인 블랙: 인터내셔널, 엄청 재밌다고 말할 수 없지만 그렇다고 엄청 재미없지는 않았기에 가볍게 볼 수 있는 재밌는 영화였다
dlaw****,6,맨 인 블랙: 인터내셔널, 왜 윌 스미스가 그리워 질까
yj05****,10,어린 의뢰인, 영화초반에 화가나는 장면은 미치게 만드네요 올레티비로 봣는데 보다가 중간에 한번 티비를 껐어요 너무 괴롭드라구요 신랑은 완전 몰입이 돼서 욕하고 한숨 쉬다가 울고 다시 욕하고 끝에는 결국 자기반성으로 끝났네요 힘없는 아이들이 안타까울 뿐이예요
phea****,6,셔터, 어째 동남아 영화가 더 무섭냐.
fcss****,10,기생충, 간만에 한국영화 중 영화다 싶은 영화이면서 올해 최고의 영화
love****,10,기생충, 너무재밌었어요 기대안하고봤거든요 정말 신선하고 너무재밌어요 
lape****,8,퍼니 게임, 이렇게도 만들수 있구나
jhs7****,10,크게 될 놈, 펑펑울었다 그마음이 느껴져서..
phea****,7,주먹왕 랄프, 바넬로피 목소리 너무 매력 넘치는거 아니냐?
tear****,4,트럭, 영화 번영기에 좋은 영화가 많았더라면...
jmc0****,6,맨 인 블랙: 인터내셔널, 예고편이 영화보다 재밌을줄이야
phea****,3,맨 인 블랙: 인터내셔널, 햄식이형.. 형은 역시 토르가 제일이야.
ekzm****,6,0.0MHz, 무당아줌마 죽을때까지 오.. 기대해도 되겠는데? 했고 그 이후로 역시 한국공포영화..
dlae****,1,맨 인 블랙: 인터내셔널, 개연성이 전혀 없고 내용 부실 네이버는 댓글알바 천지라는것을 깨닫게 해준 영화
woky****,10,알라딘, 영화가 너무 좋네요.. 진짜 너무 좋습니다 ㅠㅠ 힐링
come****,8,색즉시공, 클리셰 이런거 집어치우고 스타킹씬 겁나 명작명임
jake****,10,콘스탄틴, 콘스탄틴 존 콘스탄틴 ...
enhu****,10,기생충, 정말최고예요  재밌게봤습니다
juye****,8,맨 인 블랙: 인터내셔널, 평타치. 전편들처럼 알차진 않고 뭔가 나사가 빠진 듯 하지만 기대 없이 보면 볼만함.
ani0****,9,알라딘, 역시 디즈니는 다르네요~전통을 이어가면서 발전한 모습을 보여주네요.재미있어요~^^
jake****,10,나는 전설이다, 적어도 8.5는 돼야 정상이지.... 말이되나
vvvv****,10,다키스트 아워, 비겁한 평화는 진정한 평화가 아니다.
qkre****,10,알라딘, 한 편의 뮤지컬같은 느낌. 감동적인 영화최근 기생충도 봤는데 둘다 볼만한 가치가 있었는데 요건 한 번 더 보고 싶을 정도네요
wate****,10,기생충, 어마어마했다....
yvb0****,9,맨 인 블랙: 인터내셔널, 핵잼. 4DX로도 보고싶드
yily****,10,알라딘, 고마워요 디즈니 ㅠㅠ 추억에 있다 나왔어요 ㅠㅠㅠㅠ너무 좋다
jwvi****,10,맨 인 블랙: 인터내셔널, 테사톰슨
mark****,10,화려한 휴가, 이거 총들고 싸우는 장면보고 배*그라운드라고 한다면다음날 넌 영화에 10점 준 사람:너희들로 싸우게 될거야
jlmo****,10,맨 인 블랙: 인터내셔널, 괜찮아요 볼만해요ㅋㅋㅋ
ldsk****,9,맨 인 블랙: 인터내셔널, 오랜만에 보는 코믹 ㅎ 재미있어요
stud****,8,기생충, 많은걸 생각하게 하는 작품이네요.
pviq****,9,맨 인 블랙: 인터내셔널, 와 보는 내내 햄식이 수트핏에 눈이..
lhfj****,10,맨 인 블랙: 인터내셔널, 좀 유치하지만 시간 킬링타임용으로 좋습니다.
jiho****,10,클레멘타인, 갓동준님....존경합니다
naya****,10,용의자 X의 헌신, 단순한 영화로 판단하기에는 너무나 많은걸 느낀다.
6281****,10,기생충, 이런 작품이 아직 천만을 안 넘었다고...?
jjan****,10,스승의 은혜, 어릴 때 보고 아직도 잊혀지지않는 영화 
ahrg****,1,맨 인 블랙: 인터내셔널, 그냥 상영관에서 맨인블랙 1ㅡ3편 보여주는게 더 재밌을듯
qf96****,10,맨 인 블랙: 인터내셔널, 가볍게 즐기기엔 괜찮은 것 같습니다~`
rcnl****,10,기생충, 보세요 그냥잼있습니다  역시봉준호
xip4****,9,맨 인 블랙: 인터내셔널, 액션 코미디좋아하는데 진짜 최고였어요!
back****,10,맨 인 블랙: 인터내셔널, 시작하자마자 너무재밌었음ㅎㅎ 꼭 보시길
c148****,10,맨 인 블랙: 인터내셔널, 그럭저럭 괜찮습니다!!!
jdsf****,9,맨 인 블랙: 인터내셔널, 그냥 코믹인줄알았는데 섹시하기까지 하네요..
kdfh****,10,맨 인 블랙: 인터내셔널, 중간중간 지루하기도했지만 재밌었어요!
joo4****,10,알라딘, 대박 짱이야 정말 매우 굉장히
kf0n****,10,맨 인 블랙: 인터내셔널, 가볍게 즐길수 있는영화
vy2d****,9,맨 인 블랙: 인터내셔널, 힝..ㅋㅋ 햄식이 땜에 눈호강했다 재밌는 영화
tnfq****,10,맨 인 블랙: 인터내셔널, 난 왜이렇게 웃기지 ㅋㅋ
uyvb****,9,맨 인 블랙: 인터내셔널, 기대없이보면 재미있는 영화에요
xkmw****,10,맨 인 블랙: 인터내셔널, 완전 웃겨요.!잼잇엇어요 .
obse****,6,엑스맨: 다크 피닉스, 영상은 볼만한데..보고 나서는 뭔가 허전한 느낌이다
shai****,10,알라딘, 어린 시절부터 봐온 뻔한 스토리를 이렇게 아름답고 재밌고
ki18****,10,알라딘, 좋다 좋은영화입니다 추천해요
skt8****,10,베일리 어게인, 반려견을 키우고 하늘로 보낸 사람들에게는..꿈 같은 얘기 아닐까요??저도 모르게 눈물이 주룩주룩..ㅠ
do1b****,10,맨 인 블랙: 인터내셔널, wemvtnil1	생각보다 괜찮았어요!
igvl****,9,맨 인 블랙: 인터내셔널, 스토리도 단순해서 머리쓰지 않아도 되고 여튼 잘봤습니다.
h0ns****,10,맨 인 블랙: 인터내셔널, SOSO~~볼만함~~
tear****,6,여기보다 어딘가에, 뉘앙스보다 내용에 집중했더라면.
jdj8****,1,맨 인 블랙: 인터내셔널, 앞으로 스칼렛요한슨 제외하고 마블 여배우 나오는 작품들은 믿고 거른다.기존의 맨인블랙을 무시하고 페미니즘으로 스토리의 개연성
spec****,8,알라딘, 컬러 조합 뭐지? 미친 조합이다 진짜. 드레스 컬러와 그게 잘 어울리는 여주. 아주 좋았음. 
hd02****,9,콜드 체이싱, 잔잔하게 재미있었습니다
zoaz****,10,알라딘, 보기에 너무나 아름답고 귀는 즐겁고 원작만큼이나 기대에 부응하는 영화엿어요 최고
shck****,10,행복을 찾아서, 두아이의 부모로서 한 여자의 남편으로서 지금 가진 것에 감사하고 또 반성했습니다
gjr9****,10,기생충, 이건 분명 우리의 이야기다. 잔인하고 비현실적이지만 분명 너무나 현실적이다. 거부감이 들지 않는 이유는 바로 내 이야기 우리 이야기이기 때문이다. 내 인생 최고의 영화이며 대한민국 영화 사에 길이 남을 명작이다. 
list****,10,기생충, 내가 본 한국 영화중 탑3안에 듬
kcx3****,10,알라딘, 자스민 존예 노래존좋ㅇㅇ
eunj****,10,맨 인 블랙: 인터내셔널, 오랜만에 너무 재밌게 본 영화입니다특히 맨인블랙의 맨이라는 단어를 다룬부분이 인상적이였어요
rees****,10,태풍이 지나가고, 굉장히 일본스러운 영화이고 연기도 좋고 명대사도 많고 마음이 쓰린 영화입니다. 잔잔한 날 한번 보셔요. 잔잔하게 삶에 대해 생각하게 됩니다.
song****,10,기생충, 재밋어요 잘봤습니당~~
dwhw****,10,맘마미아!2, 몇번을 봐도 벅차고 좋은 영화.. 오랜만에 생각나서 다시 봤다앞으로 여름마다 항상 생각날듯 ㅜㅜ 노래 하나하나 버릴게 없고 개인적으로 1보다 2가 너무 좋았음.. 항상 생각하지만 릴리제임스 캐스팅은 신의 한수였다! 특히 젊은 빌이랑 잘어울림!!
tige****,1,맨 인 블랙: 인터내셔널, 배우 연기 봐서 1점이다. 그 외 스토리 라인이나 드립 다 노잼인 영화. 정말 이런걸 좋다고 본 10점짜리들은 흑우들인가 아님 알바인가? 정말 알 수 없다. 나만 피해보면 된다. 제발 보지말아라. B급 영화보다 이하다.
rees****,10,로맨틱 크라운, 래리 크라운이 원제인데 그걸 로맨틱 크라운이라고 꼭 바꿔서 사람들이 로맨스인줄 알게 만들어야 하는지. 이럴거면 들여오지도 말지. 좋은 영화 괜히 망쳐놓네요. 얼마 전에 리즈 위더스푼의 홈 어게인도 러브 어게인 이래놨더군요. 로맨스 아닌데. 어이없어요.
ssam****,10,알라딘, 입벌리고 봤습니다. 어릴 적 보았던 애니메이션이 이렇게나 대단하게 실사 영화화 될 줄은...
beat****,10,알라딘, Ost가 잊혀지지 않음자스민이 예쁘다고 하는데알라딘 정말 대박~~
maje****,3,맨 인 블랙: 인터내셔널, 무표정으로 본 영화.맨인 블랙 시리즈는 처음이라전편은 어땠을지 모르겠지만그냥 평범 한 영화였던것 같은...
bokd****,1,0.0MHz, 평점이 아까운 영화..편집이 이상하게 된건지 배우들연기 전부다 이상하고 재미는 더더욱 없는...그냥  정은지 apik의 팬들이 평점 잘준듯..아니면 클레멘타인 같은 경우인가 ㅎㅎ
vita****,2,맨 인 블랙: 인터내셔널, 걍 일본자금들어간 쓰레기영화. 에펠은 니미 뭐 계속나와
jbji****,1,어스, 우리의 시간은 소중하고
yss1****,2,0.0MHz, 하여튼 알바 새끼들.. 최악의 공포영화였다..자신없으면 원작에 충실하든가..ㅈㄴ 재미없게 만들었다....0점이 없다는게 성질난다
dlck****,10,피닉스, 4번은 본거같다. 고립 재난 생존 영화 중에 최고다.
solj****,10,알라딘, 역시 믿고보는 디즈니....
elwl****,5,맨 인 블랙: 인터내셔널, 두 배우 수트 케미 1점 햄식이 몸 2점 망치드립 1점 맨인블랙 타이틀에 1점 (정
oris****,6,오 루시!, 아무것도 아닐수 있는 이야기를 감정이 펄펄 끓어 넘치는 희비극으로 만든 감독에게 경배를. 다만 좀 가볍다.
skyl****,10,알라딘, 꼭 보세요. 너무 좋은영화에요
kwhg****,10,맨 인 블랙: 인터내셔널, 익숙한 그립감인데 할 때 빵 터졌다 진짜 ㅋㅋㅋ
bun0****,9,그녀, 인간을 만든 &amp;#39;무엇&amp;#39;이 있다면 그 &amp;#39;무엇&amp;#39;도 이런 감정일까
hyo2****,10,설국열차, 이런 영화가 어째서 7점대?
nate****,5,폴라로이드, 3류 영화 같은... CG도 너무 엉성하고;
wogu****,10,알라딘, 원작 넘 좋아해서 보고왔어요 재밌네요
sang****,1,맨 인 블랙: 인터내셔널, 크리스햄스워스 왜 저딴 어울리지도않는 영화출연한거지?그리고 흑인년 개빻음
mj01****,10,맨 인 블랙: 인터내셔널, 익숙한 그립감인데?ㅋㅋㅋ관객들 다터짐
enen****,2,맨 인 블랙: 인터내셔널, 배우는 좋은데 내용이 ..
seol****,1,퍼시픽 림: 업라이징, 1편 볼거면 이거 먼저보셈 1편이 명작이됨ㅋㅋ
dbsw****,10,엑스맨: 데이즈 오브 퓨처 패스트, 명...
icoc****,9,인사이드 아웃, 초등 아들과 함께본 영화  아들은 웃었고 난 울었고  
jay2****,10,걸캅스, 그냥 내가 좋아하는 범죄 액션 코미디 였다.무겁지않고 가벼운 느낌의 코미디를 말하는줄 알았는데 진짜 웃겼음 이성경이 너무 예뻐ㅜㅜ라미란배우님 주연축하드리고요 수영님도 뻔뻔하게 타자잘치는연기 ㅋㅋㅋ기억에 남습니다.직관으로 잘보러 갔다온거같습니다.
